,CountyName,Year,Hogs,Beef Cattle,Milk Cattle,Other Cattle,CGY,SY,CP,CH,SP,SH
1556,DES MOINES,1984,66000.0,10500.0,600.0,12900.0,134.4,35.8,104000.0,101900.0,47300.0,46800.0
1557,DES MOINES,1985,62000.0,10100.0,600.0,12300.0,138.0,41.7,104000.0,102200.0,46200.0,46000.0
1558,DES MOINES,1986,49000.0,9600.0,700.0,11700.0,147.1,43.2,93000.0,91600.0,47900.0,47800.0
1559,DES MOINES,1987,48000.0,7000.0,800.0,11200.0,110.4,39.2,70000.0,68200.0,48500.0,47700.0
1560,DES MOINES,1988,46000.0,7000.0,900.0,10600.0,64.8,34.2,73000.0,70100.0,51000.0,50500.0
1561,DES MOINES,1989,45000.0,7000.0,1000.0,10000.0,83.0,38.0,74000.0,72300.0,58000.0,58000.0
1562,DES MOINES,1990,54793.0,7000.0,800.0,9200.0,128.5,45.1,76000.0,73100.0,54200.0,53400.0
1563,DES MOINES,1991,64586.0,6828.0,760.0,9323.0,92.5,41.9,77000.0,75600.0,58400.0,57900.0
1564,DES MOINES,1992,74380.0,6656.0,720.0,9446.0,145.5,45.2,76000.0,74600.0,60000.0,59900.0
1565,DES MOINES,1993,84173.0,6484.0,680.0,9569.0,94.1,39.0,70000.0,66200.0,61000.0,59700.0
1566,DES MOINES,1994,93966.0,6311.0,640.0,9693.0,159.8,50.7,77000.0,75100.0,62000.0,61800.0
1567,DES MOINES,1995,103760.0,6139.0,600.0,9816.0,120.0,37.1,64000.0,62800.0,72000.0,71700.0
1568,DES MOINES,1996,113553.0,5967.0,560.0,9939.0,131.8,43.3,76000.0,74600.0,62000.0,61900.0
1569,DES MOINES,1997,123346.0,5795.0,520.0,10062.0,142.1,49.6,71400.0,70200.0,68800.0,68200.0
1570,DES MOINES,1998,103917.0,5746.0,515.0,9163.0,132.8,47.8,76200.0,74700.0,64400.0,63500.0
1571,DES MOINES,1999,84488.0,5698.0,510.0,8264.0,145.9,42.1,72000.0,70300.0,69000.0,68800.0
1572,DES MOINES,2000,65059.0,5649.0,504.0,7365.0,143.9,41.0,74000.0,72500.0,67000.0,66900.0
1573,DES MOINES,2001,45630.0,5600.0,499.0,6466.0,143.2,44.0,66000.0,64600.0,73000.0,72400.0
1574,DES MOINES,2002,26201.0,6500.0,494.0,5567.0,161.6,47.2,74000.0,73000.0,65000.0,64300.0
1575,DES MOINES,2003,29530.0,4500.0,600.0,5400.0,154.4,36.2,73000.0,72200.0,69000.0,68700.0
1576,DES MOINES,2004,32859.0,4500.0,600.0,6400.0,189.9,55.6,74500.0,73500.0,66000.0,65500.0
1577,DES MOINES,2005,36188.0,4000.0,400.0,7100.0,154.5,51.4,74000.0,73000.0,66500.0,66100.0
1578,DES MOINES,2006,39517.0,6000.0,450.0,4550.0,159.2,48.0,72500.0,71800.0,66500.0,66200.0
1579,DES MOINES,2007,42846.0,5500.0,500.0,2000.0,198.5,51.5,81000.0,80000.0,56500.0,56400.0
1580,DES MOINES,2008,44000.0,3100.0,300.0,3600.0,186.0,47.0,75000.0,70000.0,62500.0,59900.0
1581,DES MOINES,2009,40028.0,3000.0,300.0,3600.0,166.4,50.5,77000.0,76300.0,64000.0,63400.0
1582,DES MOINES,2010,36057.0,2900.0,300.0,3600.0,112.1,51.1,75500.0,73000.0,64700.0,64400.0
1583,DES MOINES,2011,32086.0,2800.0,300.0,3700.0,146.6,52.5,77000.0,73400.0,64700.0,64100.0
1584,DES MOINES,2012,28114.0,2900.0,300.0,3500.0,143.7,48.0,76000.0,74500.0,65300.0,65100.0
1585,DES MOINES,2013,29533.0,2900.0,200.0,3500.0,165.4,46.6,71000.0,69000.0,65300.0,65000.0
1586,DES MOINES,2014,30952.0,2800.0,200.0,3400.0,199.0,54.2,70100.0,69300.0,63500.0,63100.0
1587,DES MOINES,2015,32372.0,2900.0,200.0,3500.0,176.0,54.5,70800.0,69500.0,64500.0,64200.0
1588,DES MOINES,2016,33791.0,3000.0,200.0,3500.0,210.0,60.4,71200.0,70000.0,63900.0,63600.0
1589,DES MOINES,2017,35210.0,3200.0,200.0,3200.0,200.1,59.6,71900.0,71000.0,63200.0,62800.0
1590,DES MOINES,2018,36629.0,3400.0,200.0,2900.0,195.4,63.8,70500.0,69400.0,68700.0,68200.0
1591,DES MOINES,2019,38048.0,3600.0,200.0,2600.0,176.9,55.1,69000.0,68300.0,62300.0,61700.0
1592,DES MOINES,2020,39468.0,3800.0,200.0,2300.0,190.2,60.7,72100.0,70600.0,67200.0,66700.0
1593,DES MOINES,2021,40887.0,4000.0,200.0,2000.0,190.0,61.0,72100.0,70600.0,67200.0,66700.0
1594,DES MOINES,2022,42306.0,4200.0,200.0,1700.0,194.8,66.9,69900.0,68800.0,70100.0,69600.0
1595,DICKINSON,1968,72000.0,6900.0,2600.0,34500.0,85.7,21.8,77300.0,70000.0,72900.0,53700.0
1596,DICKINSON,1969,64000.0,7200.0,2400.0,33900.0,103.0,31.6,80000.0,70000.0,72900.0,52000.0
1597,DICKINSON,1970,72000.0,7500.0,2100.0,36400.0,90.5,29.2,80000.0,72100.0,72900.0,55700.0
1598,DICKINSON,1971,64000.0,9300.0,2000.0,35700.0,96.4,29.5,95600.0,87900.0,72900.0,55000.0
1599,DICKINSON,1972,63000.0,9000.0,1900.0,39100.0,110.5,37.0,84700.0,77000.0,72900.0,55600.0
1600,DICKINSON,1973,64000.0,9000.0,1700.0,37700.0,107.2,35.0,94400.0,86000.0,72900.0,72700.0
1601,DICKINSON,1974,61000.0,9800.0,1500.0,39200.0,60.2,26.1,102000.0,89200.0,69200.0,68900.0
1602,DICKINSON,1975,58600.0,10600.0,1500.0,37700.0,87.6,31.3,103700.0,93500.0,71900.0,71400.0
1603,DICKINSON,1976,76600.0,9850.0,1150.0,36000.0,67.1,26.3,103500.0,90500.0,70100.0,69800.0
1604,DICKINSON,1977,73300.0,10600.0,1000.0,36000.0,97.0,33.9,98600.0,87700.0,72600.0,72500.0
1605,DICKINSON,1978,83000.0,8500.0,700.0,45300.0,120.0,37.5,105000.0,95000.0,77300.0,76000.0
1606,DICKINSON,1979,90000.0,8400.0,700.0,41900.0,121.9,35.7,105000.0,96000.0,80800.0,80700.0
1607,DICKINSON,1980,95000.0,8700.0,700.0,38600.0,125.5,40.0,102000.0,94000.0,83600.0,83500.0
1608,DICKINSON,1981,100000.0,9300.0,700.0,40400.0,131.1,37.1,107000.0,103000.0,77800.0,77600.0
1609,DICKINSON,1982,75000.0,8900.0,700.0,43300.0,118.1,34.5,100000.0,94900.0,81100.0,79900.0
1610,DICKINSON,1983,80000.0,7800.0,700.0,40000.0,84.5,34.1,59000.0,56000.0,73400.0,73300.0
1611,DICKINSON,1984,82000.0,6600.0,600.0,35800.0,114.7,31.7,94000.0,89300.0,73900.0,73300.0
1612,DICKINSON,1985,74000.0,5800.0,500.0,30700.0,123.9,33.5,100000.0,95700.0,72100.0,71800.0
1613,DICKINSON,1986,62000.0,4700.0,500.0,29800.0,138.5,39.3,84000.0,81900.0,73600.0,73400.0
1614,DICKINSON,1987,69000.0,4300.0,900.0,23800.0,133.3,41.3,70000.0,67600.0,73600.0,73000.0
1615,DICKINSON,1988,65000.0,4000.0,900.0,21600.0,106.4,33.6,80000.0,75800.0,74300.0,74000.0
1616,DICKINSON,1989,57000.0,3900.0,1000.0,23100.0,136.2,40.7,88000.0,85400.0,73500.0,73400.0
1617,DICKINSON,1990,55554.0,3700.0,1000.0,23300.0,128.3,41.5,88000.0,85900.0,71600.0,71000.0
1618,DICKINSON,1991,54108.0,3762.0,945.0,23201.0,120.3,39.5,81000.0,78400.0,81000.0,80500.0
1619,DICKINSON,1992,52662.0,3824.0,890.0,23103.0,135.0,40.8,90000.0,87600.0,74000.0,73800.0
1620,DICKINSON,1993,51216.0,3886.0,835.0,23004.0,55.6,16.5,81000.0,45500.0,78000.0,71700.0
1621,DICKINSON,1994,49771.0,3948.0,781.0,22906.0,145.3,47.5,90000.0,86800.0,80000.0,79800.0
1622,DICKINSON,1995,48325.0,4010.0,726.0,22807.0,125.6,44.1,84000.0,80800.0,77000.0,76800.0
1623,DICKINSON,1996,46879.0,4072.0,671.0,22709.0,141.5,45.8,89000.0,87100.0,86000.0,85800.0
1624,DICKINSON,1997,45433.0,4134.0,616.0,22610.0,128.8,41.0,83900.0,80600.0,84500.0,83800.0
1625,DICKINSON,1998,43293.0,4000.0,531.0,22350.0,152.0,50.3,86300.0,84200.0,90100.0,89400.0
1626,DICKINSON,1999,41154.0,3867.0,446.0,22090.0,150.7,43.6,87000.0,84800.0,88000.0,87900.0
1627,DICKINSON,2000,39014.0,3734.0,360.0,21831.0,150.9,45.5,89000.0,86100.0,86000.0,85900.0
1628,DICKINSON,2001,36875.0,3600.0,275.0,21571.0,129.7,40.2,87000.0,84500.0,95000.0,93100.0
1629,DICKINSON,2002,34735.0,3000.0,190.0,21311.0,144.5,45.9,90500.0,86500.0,82000.0,81700.0
1630,DICKINSON,2003,35356.0,3500.0,200.0,20800.0,160.6,34.9,89000.0,85000.0,87000.0,86700.0
1631,DICKINSON,2004,35976.0,3000.0,517.0,21366.0,188.8,44.4,93000.0,90000.0,83000.0,82700.0
1632,DICKINSON,2005,36597.0,3000.0,834.0,21931.0,170.4,49.2,93000.0,90000.0,82500.0,82100.0
1633,DICKINSON,2006,37217.0,3000.0,1150.0,22496.0,159.0,48.1,91000.0,89500.0,82500.0,82200.0
1634,DICKINSON,2007,37838.0,3000.0,1467.0,23062.0,165.8,51.0,97500.0,95700.0,75000.0,74800.0
1635,DICKINSON,2008,39000.0,2800.0,1400.0,23300.0,168.0,44.0,89000.0,87500.0,82500.0,82300.0
1636,DICKINSON,2009,40054.0,2700.0,1400.0,22900.0,185.3,49.5,94000.0,93000.0,83000.0,82500.0
1637,DICKINSON,2010,41108.0,2600.0,1400.0,22500.0,181.0,50.2,92500.0,91000.0,87000.0,86500.0
1638,DICKINSON,2011,42162.0,2500.0,1400.0,22600.0,169.3,48.1,99000.0,97300.0,79200.0,78600.0
1639,DICKINSON,2012,43216.0,2600.0,1400.0,22000.0,160.9,48.2,97500.0,95400.0,80300.0,80100.0
1640,DICKINSON,2013,54971.0,2700.0,1400.0,21400.0,162.4,44.7,99000.0,93000.0,73700.0,73400.0
1641,DICKINSON,2014,66726.0,2800.0,1400.0,20800.0,157.9,44.0,94500.0,92300.0,80100.0,79600.0
1642,DICKINSON,2015,78482.0,2900.0,1400.0,20200.0,194.5,56.4,93500.0,91700.0,79300.0,79000.0
1643,DICKINSON,2016,90237.0,3000.0,1400.0,19600.0,188.0,56.1,92000.0,89000.0,79800.0,79500.0
1644,DICKINSON,2017,101992.0,3100.0,1400.0,19000.0,196.2,57.7,91000.0,89800.0,80400.0,80000.0
1645,DICKINSON,2018,113747.0,3200.0,1400.0,18400.0,160.4,49.8,90000.0,86800.0,86200.0,85000.0
1646,DICKINSON,2019,125502.0,3300.0,1400.0,17800.0,170.0,51.3,94000.0,91700.0,75600.0,75100.0
1647,DICKINSON,2020,137258.0,3400.0,1400.0,17200.0,182.2,55.5,97800.0,94900.0,78400.0,77700.0
1648,DICKINSON,2021,149013.0,3500.0,1400.0,16600.0,177.7,56.0,91600.0,89900.0,82900.0,82400.0
1649,DICKINSON,2022,160768.0,3600.0,1400.0,16000.0,203.4,58.8,94100.0,92200.0,80000.0,79500.0
1650,DUBUQUE,1968,242000.0,14300.0,30900.0,56800.0,98.7,35.3,97400.0,91000.0,3900.0,1500.0
1651,DUBUQUE,1969,246000.0,15600.0,30500.0,53400.0,94.0,27.5,97000.0,85000.0,3900.0,2000.0
1652,DUBUQUE,1970,268000.0,15700.0,29000.0,54300.0,94.6,40.0,102900.0,96000.0,3900.0,1900.0
1653,DUBUQUE,1971,245000.0,16600.0,29000.0,58400.0,99.4,32.6,110400.0,103000.0,3900.0,1900.0
1654,DUBUQUE,1972,244000.0,18400.0,29700.0,65900.0,105.0,31.1,106600.0,96800.0,3900.0,1900.0
1655,DUBUQUE,1973,254000.0,18400.0,28300.0,67300.0,100.0,35.0,115300.0,103900.0,3900.0,3800.0
1656,DUBUQUE,1974,232000.0,18500.0,27200.0,72400.0,84.8,26.4,118700.0,103600.0,3400.0,3300.0
1657,DUBUQUE,1975,233700.0,19600.0,28000.0,66600.0,99.7,33.3,117100.0,103400.0,2700.0,2700.0
1658,DUBUQUE,1976,250300.0,22550.0,29950.0,78500.0,95.5,26.5,124600.0,106600.0,2300.0,2300.0
1659,DUBUQUE,1977,263100.0,21125.0,30175.0,81950.0,103.6,39.3,124000.0,112500.0,1400.0,1400.0
1660,DUBUQUE,1978,290000.0,19700.0,30400.0,85400.0,113.9,32.5,126000.0,115000.0,2100.0,2000.0
1661,DUBUQUE,1979,315000.0,20500.0,31000.0,78500.0,129.8,39.1,133000.0,124000.0,2300.0,2300.0
1662,DUBUQUE,1980,315000.0,21200.0,31300.0,82500.0,122.0,45.8,135000.0,127000.0,2400.0,2400.0
1663,DUBUQUE,1981,300000.0,22800.0,33000.0,82200.0,123.8,43.6,140000.0,132000.0,2800.0,2800.0
1664,DUBUQUE,1982,285000.0,21800.0,33000.0,80300.0,129.5,37.5,139000.0,129000.0,2800.0,2800.0
1665,DUBUQUE,1983,310000.0,18400.0,32000.0,74600.0,95.6,33.7,105000.0,93200.0,2700.0,2700.0
1666,DUBUQUE,1984,295000.0,17100.0,34000.0,71900.0,124.4,40.0,130000.0,121000.0,3100.0,3100.0
1667,DUBUQUE,1985,285000.0,16100.0,34000.0,72900.0,120.1,36.6,134000.0,121200.0,2900.0,2900.0
1668,DUBUQUE,1986,275000.0,14500.0,36000.0,73500.0,147.5,44.7,122000.0,114100.0,3000.0,3000.0
1669,DUBUQUE,1987,317000.0,14500.0,32000.0,78500.0,131.2,49.0,111000.0,103500.0,4000.0,4000.0
1670,DUBUQUE,1988,336000.0,14200.0,33600.0,75200.0,64.2,26.9,116000.0,88400.0,5300.0,5200.0
1671,DUBUQUE,1989,318000.0,15000.0,35500.0,77500.0,108.6,40.0,121000.0,111500.0,5400.0,5400.0
1672,DUBUQUE,1990,310138.0,14400.0,34500.0,86100.0,136.5,47.1,120000.0,113000.0,4600.0,4500.0
1673,DUBUQUE,1991,302277.0,14742.0,33550.0,83541.0,130.0,45.2,123000.0,116200.0,4800.0,4800.0
1674,DUBUQUE,1992,294415.0,15085.0,32601.0,80981.0,134.4,40.5,129000.0,121400.0,6000.0,6000.0
1675,DUBUQUE,1993,286554.0,15427.0,31651.0,78422.0,84.8,36.2,125000.0,103500.0,7000.0,6900.0
1676,DUBUQUE,1994,278692.0,15770.0,30701.0,75863.0,149.8,49.4,125000.0,113300.0,8000.0,8000.0
1677,DUBUQUE,1995,270830.0,16112.0,29751.0,73304.0,119.3,45.9,125000.0,115100.0,9000.0,9000.0
1678,DUBUQUE,1996,262969.0,16455.0,28802.0,70744.0,147.5,51.3,131000.0,123000.0,14000.0,14000.0
1679,DUBUQUE,1997,255107.0,16797.0,27852.0,68185.0,138.5,50.4,130200.0,119200.0,21300.0,20600.0
1680,DUBUQUE,1998,238854.0,16598.0,27664.0,71014.0,156.7,53.6,130700.0,123200.0,24800.0,24700.0
1681,DUBUQUE,1999,222602.0,16398.0,27476.0,73842.0,150.6,56.0,124000.0,118800.0,34000.0,33900.0
1682,DUBUQUE,2000,206349.0,16199.0,27288.0,76671.0,151.3,53.3,124000.0,117900.0,37000.0,36900.0
1683,DUBUQUE,2001,190097.0,16000.0,27100.0,79500.0,157.9,48.2,115000.0,108500.0,44000.0,43600.0
1684,DUBUQUE,2002,173844.0,18000.0,26000.0,65000.0,173.7,51.8,115800.0,106500.0,37000.0,36900.0
1685,DUBUQUE,2003,179008.0,16000.0,24000.0,64000.0,157.1,34.0,124000.0,112000.0,37000.0,36900.0
1686,DUBUQUE,2004,184172.0,16000.0,21300.0,56700.0,183.0,49.9,127000.0,118000.0,35000.0,34600.0
1687,DUBUQUE,2005,189337.0,18000.0,18500.0,64000.0,183.0,59.7,131000.0,122000.0,34500.0,34300.0
1688,DUBUQUE,2006,194501.0,18500.0,18000.0,62500.0,182.6,55.7,128000.0,118200.0,34000.0,33800.0
1689,DUBUQUE,2007,199665.0,16500.0,18600.0,74900.0,182.0,54.2,138500.0,127000.0,26700.0,26600.0
1690,DUBUQUE,2008,205000.0,13500.0,18300.0,108200.0,158.0,44.5,135500.0,120000.0,33500.0,33200.0
1691,DUBUQUE,2009,188068.0,13000.0,18300.0,108700.0,183.8,51.0,137500.0,124500.0,34000.0,33200.0
1692,DUBUQUE,2010,171136.0,12500.0,18300.0,104200.0,170.4,54.3,141000.0,131000.0,33400.0,32700.0
1693,DUBUQUE,2011,154203.0,12000.0,17700.0,105300.0,185.1,59.1,149500.0,141100.0,31400.0,31100.0
1694,DUBUQUE,2012,137271.0,12500.0,17100.0,105400.0,149.4,54.2,150500.0,140400.0,34000.0,33900.0
1695,DUBUQUE,2013,138001.0,13900.0,18600.0,102500.0,196.0,57.2,149500.0,136900.0,34200.0,34100.0
1696,DUBUQUE,2014,138731.0,13100.0,19300.0,97600.0,184.9,55.1,146000.0,133900.0,38300.0,38100.0
1697,DUBUQUE,2015,139462.0,13600.0,20000.0,101400.0,197.0,59.1,150500.0,137600.0,38000.0,37800.0
1698,DUBUQUE,2016,140192.0,14300.0,21000.0,99700.0,211.5,57.8,151500.0,144600.0,39200.0,39100.0
1699,DUBUQUE,2017,140922.0,15000.0,21500.0,98500.0,215.1,59.6,151500.0,134100.0,40600.0,40400.0
1700,DUBUQUE,2018,141652.0,14800.0,22000.0,98200.0,211.8,62.0,149000.0,141400.0,41200.0,40900.0
1701,DUBUQUE,2019,142382.0,14500.0,22000.0,93500.0,216.4,60.2,151000.0,141300.0,36500.0,36100.0
1702,DUBUQUE,2020,143113.0,14100.0,21500.0,94400.0,197.1,60.0,152500.0,135100.0,36500.0,36100.0
1703,DUBUQUE,2021,143843.0,13400.0,22000.0,89600.0,217.2,70.5,146500.0,131500.0,42400.0,42100.0
1704,DUBUQUE,2022,144573.0,14100.0,22500.0,93400.0,223.7,68.6,145000.0,134000.0,43800.0,43500.0
1705,EMMET,1968,74000.0,6300.0,2000.0,33700.0,106.6,28.5,86000.0,82000.0,96500.0,68000.0
1706,EMMET,1969,61000.0,6800.0,1600.0,36100.0,106.0,32.1,85000.0,77000.0,96500.0,68000.0
1707,EMMET,1970,66000.0,6900.0,1600.0,37500.0,102.0,32.0,88800.0,84200.0,96500.0,72000.0
1708,EMMET,1971,62000.0,8100.0,1200.0,38700.0,108.6,33.5,108100.0,103100.0,96500.0,66700.0
1709,EMMET,1972,62000.0,8100.0,1000.0,41900.0,116.8,38.0,92100.0,86900.0,96500.0,71200.0
1710,EMMET,1973,66000.0,9600.0,1000.0,40400.0,118.6,38.0,97200.0,92100.0,96500.0,96100.0
1711,EMMET,1974,55000.0,9100.0,700.0,39100.0,89.8,30.8,109800.0,102600.0,87000.0,86600.0
1712,EMMET,1975,48200.0,9000.0,700.0,38900.0,100.6,34.9,110800.0,104100.0,87700.0,87400.0
1713,EMMET,1976,56400.0,9400.0,500.0,31900.0,80.0,30.0,114400.0,106200.0,81300.0,81100.0
1714,EMMET,1977,59800.0,9000.0,500.0,34500.0,108.2,38.7,110000.0,102200.0,91400.0,91300.0
1715,EMMET,1978,69000.0,7900.0,500.0,37000.0,125.5,39.0,110000.0,104000.0,94200.0,94000.0
1716,EMMET,1979,75000.0,8500.0,500.0,32000.0,127.4,32.0,113000.0,106000.0,98200.0,96800.0
1717,EMMET,1980,80000.0,8700.0,500.0,29800.0,139.1,41.1,115000.0,110000.0,97300.0,97300.0
1718,EMMET,1981,85000.0,9400.0,500.0,31600.0,143.7,38.8,117000.0,113000.0,91700.0,91400.0
1719,EMMET,1982,70000.0,9000.0,500.0,33000.0,125.2,36.9,122000.0,118000.0,96000.0,95700.0
1720,EMMET,1983,75000.0,8000.0,500.0,30500.0,89.0,37.4,79000.0,76200.0,92000.0,91900.0
1721,EMMET,1984,72000.0,7300.0,400.0,28300.0,101.9,30.0,125000.0,118700.0,94700.0,93100.0
1722,EMMET,1985,69000.0,6300.0,400.0,24300.0,133.1,36.1,131000.0,127400.0,92700.0,92400.0
1723,EMMET,1986,59000.0,5600.0,400.0,19000.0,147.9,42.8,111000.0,109600.0,93800.0,93400.0
1724,EMMET,1987,60000.0,4400.0,100.0,14000.0,142.9,45.0,81000.0,79900.0,89100.0,88700.0
1725,EMMET,1988,60000.0,4400.0,100.0,12500.0,111.6,35.0,94000.0,93100.0,90700.0,90300.0
1726,EMMET,1989,62000.0,4200.0,100.0,12700.0,139.8,41.7,103000.0,101700.0,90500.0,90300.0
1727,EMMET,1990,69323.0,3800.0,100.0,12100.0,134.5,44.6,104000.0,102600.0,89700.0,89200.0
1728,EMMET,1991,76646.0,3791.0,92.0,12488.0,118.0,35.2,99000.0,96800.0,98000.0,97400.0
1729,EMMET,1992,83969.0,3782.0,84.0,12875.0,147.5,43.2,109000.0,107900.0,89000.0,88800.0
1730,EMMET,1993,91292.0,3773.0,76.0,13263.0,53.4,14.6,99000.0,52600.0,91000.0,81700.0
1731,EMMET,1994,98615.0,3764.0,68.0,13651.0,153.9,47.4,111000.0,108900.0,96000.0,95800.0
1732,EMMET,1995,105938.0,3755.0,60.0,14038.0,128.0,44.1,108000.0,106600.0,97000.0,96700.0
1733,EMMET,1996,113261.0,3745.0,52.0,14426.0,145.1,42.2,110000.0,108900.0,94000.0,93800.0
1734,EMMET,1997,120584.0,3736.0,45.0,14814.0,144.9,43.4,101100.0,98900.0,102800.0,102000.0
1735,EMMET,1998,127425.0,3727.0,37.0,15201.0,154.7,48.1,107400.0,106200.0,102000.0,101700.0
1736,EMMET,1999,134266.0,3718.0,29.0,15589.0,148.6,40.2,113000.0,111500.0,105000.0,104900.0
1737,EMMET,2000,141106.0,3709.0,21.0,15977.0,156.4,43.0,117000.0,114800.0,103000.0,102700.0
1738,EMMET,2001,147947.0,3700.0,13.0,16364.0,131.1,39.6,111000.0,108800.0,114000.0,111900.0
1739,EMMET,2002,154788.0,3500.0,5.0,16752.0,153.7,45.5,117000.0,114500.0,98000.0,97800.0
1740,EMMET,2003,156580.0,4500.0,5.0,17140.0,165.9,35.2,117000.0,114500.0,100000.0,99600.0
1741,EMMET,2004,158372.0,5000.0,5.0,17527.0,181.8,43.9,123000.0,121000.0,96000.0,95200.0
1742,EMMET,2005,160165.0,4000.0,5.0,17915.0,182.7,50.1,118000.0,116000.0,101500.0,101100.0
1743,EMMET,2006,161957.0,5000.0,5.0,18303.0,165.9,49.6,123000.0,121900.0,94500.0,94300.0
1744,EMMET,2007,163749.0,5000.0,5.0,18690.0,175.7,52.7,133500.0,132100.0,85000.0,84900.0
1745,EMMET,2008,170000.0,5056.0,5.0,19078.0,168.0,45.0,122000.0,119500.0,96000.0,95800.0
1746,EMMET,2009,175413.0,5113.0,5.0,19466.0,190.1,50.5,115000.0,114000.0,95000.0,94300.0
1747,EMMET,2010,180826.0,5169.0,5.0,19853.0,183.1,51.0,116000.0,114500.0,91500.0,91000.0
1748,EMMET,2011,186239.0,5226.0,5.0,20241.0,169.6,49.7,119500.0,118100.0,86700.0,86100.0
1749,EMMET,2012,191652.0,5282.0,5.0,20629.0,166.6,46.5,119000.0,117600.0,89000.0,88700.0
1750,EMMET,2013,182543.0,5500.0,5.0,21016.0,166.4,40.9,121000.0,119400.0,82800.0,82300.0
1751,EMMET,2014,173433.0,5200.0,5.0,21404.0,165.0,42.3,120500.0,119000.0,88900.0,88400.0
1752,EMMET,2015,164324.0,5400.0,5.0,21792.0,203.3,58.1,122500.0,120300.0,89200.0,88800.0
1753,EMMET,2016,155214.0,5700.0,5.0,22179.0,198.5,58.5,124500.0,122200.0,86200.0,85800.0
1754,EMMET,2017,146105.0,6000.0,5.0,22567.0,210.1,58.9,119500.0,118300.0,90600.0,90000.0
1755,EMMET,2018,136996.0,5800.0,5.0,22955.0,155.8,46.7,110500.0,108400.0,90300.0,88000.0
1756,EMMET,2019,127886.0,5700.0,5.0,23342.0,156.0,47.0,110500.0,108400.0,90300.0,88000.0
1757,EMMET,2020,118777.0,5500.0,5.0,23730.0,186.1,56.0,116000.0,113700.0,85100.0,84400.0
1758,EMMET,2021,109667.0,5200.0,5.0,24118.0,182.5,59.6,110000.0,107900.0,91200.0,90700.0
1759,EMMET,2022,100558.0,5500.0,5.0,24505.0,213.7,62.8,110500.0,109200.0,90400.0,89800.0
1760,FAYETTE,1968,204000.0,12800.0,25900.0,63300.0,94.9,30.0,135400.0,126000.0,81500.0,40800.0
1761,FAYETTE,1969,176000.0,14400.0,24500.0,60600.0,94.0,27.3,132000.0,113000.0,81500.0,48000.0
1762,FAYETTE,1970,204000.0,14600.0,23000.0,61400.0,95.7,34.2,134000.0,123700.0,81500.0,47600.0
1763,FAYETTE,1971,183000.0,16400.0,21700.0,58900.0,100.4,28.3,148200.0,138000.0,81500.0,45800.0
1764,FAYETTE,1972,181000.0,17300.0,20800.0,63900.0,109.8,31.0,143600.0,132300.0,81500.0,57700.0
1765,FAYETTE,1973,198000.0,17600.0,20500.0,60000.0,109.3,32.0,157000.0,144600.0,81500.0,81100.0
1766,FAYETTE,1974,194000.0,17700.0,19900.0,58200.0,93.7,29.0,172900.0,158200.0,73300.0,72500.0
1767,FAYETTE,1975,174800.0,23000.0,20700.0,61500.0,93.8,31.7,174400.0,157700.0,65500.0,65400.0
1768,FAYETTE,1976,190200.0,23450.0,20100.0,67250.0,97.3,32.1,187600.0,170300.0,56500.0,56200.0
1769,FAYETTE,1977,200500.0,21225.0,20700.0,71075.0,113.0,37.8,185400.0,171200.0,69700.0,69500.0
1770,FAYETTE,1978,230000.0,19000.0,21300.0,74900.0,120.1,36.8,186000.0,174000.0,76300.0,76000.0
1771,FAYETTE,1979,250000.0,17500.0,22500.0,65000.0,132.4,35.4,190000.0,179000.0,86400.0,86200.0
1772,FAYETTE,1980,240000.0,17200.0,22300.0,65500.0,125.5,40.7,198000.0,188000.0,88000.0,87900.0
1773,FAYETTE,1981,232500.0,18800.0,22500.0,72100.0,132.8,37.0,202000.0,192400.0,80900.0,79700.0
1774,FAYETTE,1982,225000.0,18000.0,22500.0,65600.0,116.5,34.4,194000.0,181800.0,76700.0,75900.0
1775,FAYETTE,1983,245000.0,15200.0,21900.0,60900.0,106.8,36.6,129000.0,117200.0,72200.0,71900.0
1776,FAYETTE,1984,232000.0,15000.0,23000.0,62000.0,115.8,33.0,191000.0,182000.0,77300.0,77300.0
1777,FAYETTE,1985,224000.0,13900.0,23000.0,63100.0,122.5,38.3,196000.0,187000.0,74400.0,73800.0
1778,FAYETTE,1986,195000.0,11500.0,24000.0,51500.0,143.6,42.4,175000.0,169700.0,77100.0,76800.0
1779,FAYETTE,1987,225000.0,10000.0,20000.0,56000.0,141.6,47.1,151000.0,145600.0,71200.0,70900.0
1780,FAYETTE,1988,216000.0,10000.0,18000.0,52000.0,79.0,30.1,169000.0,153600.0,71100.0,70400.0
1781,FAYETTE,1989,201000.0,10100.0,18500.0,52400.0,123.1,41.8,198000.0,185600.0,68300.0,68200.0
1782,FAYETTE,1990,205901.0,9800.0,19000.0,54200.0,135.9,44.7,201000.0,194300.0,67800.0,67500.0
1783,FAYETTE,1991,210802.0,9749.0,18104.0,51734.0,136.6,45.5,200000.0,194400.0,75400.0,75100.0
1784,FAYETTE,1992,215704.0,9697.0,17208.0,49268.0,143.9,43.1,207000.0,200900.0,74000.0,73800.0
1785,FAYETTE,1993,220605.0,9646.0,16312.0,46802.0,80.4,33.3,190000.0,173900.0,81000.0,79000.0
1786,FAYETTE,1994,225506.0,9595.0,15417.0,44337.0,143.8,49.5,199000.0,191800.0,85000.0,84800.0
